                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   1730,                0.87639,                 1.1494,                0.42891,                0.78522,                0.68259,                0.19892,                0.29418,                 0.1503,                0.48558,                0.14187,                0.19423,                0.07584,                  2.033,                 3.3643,                 2.2192,                0.94453,              0.0065786,              0.0065786,              0.0065786
                   1731,                0.87986,                  1.198,                0.43182,                0.79082,                 0.6535,                0.19121,                0.28504,                0.14646,                0.45705,                0.13493,                0.18723,                0.07372,                  2.037,                 3.3911,                 2.2498,                0.94484,              0.0065766,              0.0065766,              0.0065766
                   1732,                0.88702,                 1.1594,                0.43398,                0.79103,                0.64593,                0.19198,                0.28749,                0.14641,                0.44443,                0.13416,                0.18539,                0.07228,                 2.0481,                 3.3954,                 2.2834,                0.94701,              0.0065746,              0.0065746,              0.0065746
                   1733,                0.88713,                 1.1412,                0.43523,                0.79344,                0.65648,                0.19155,                0.28629,                0.14647,                0.45133,                0.13416,                0.18496,                0.07239,                 2.0476,                 3.4155,                 2.3091,                0.94606,              0.0065726,              0.0065726,              0.0065726
                   1734,                0.85326,                 1.1252,                0.42161,                 0.7923,                0.67951,                0.19198,                 0.2915,                0.14685,                0.45784,                0.13184,                 0.1856,                0.07242,                 2.0522,                 3.4225,                 2.3078,                0.94916,              0.0065706,              0.0065706,              0.0065706
                   1735,                0.89673,                 1.1327,                0.43281,                0.78634,                0.67699,                0.19121,                0.28812,                0.14628,                0.46312,                0.13261,                0.18542,                0.07336,                 2.0647,                 3.4282,                 2.3299,                0.95263,              0.0065687,              0.0065687,              0.0065687
                   1736,                0.88452,                 1.1583,                0.43088,                0.78497,                 0.6651,                0.19121,                0.29204,                0.14967,                0.44953,                0.13107,                0.18812,                0.07432,                 2.0796,                  3.415,                  2.362,                0.95651,              0.0065667,              0.0065667,              0.0065667
                   1737,                0.89139,                 1.1322,                0.43633,                0.78611,                0.65728,                0.19223,                0.29086,                0.14983,                 0.4653,                 0.1362,                0.19336,                0.07762,                 2.0748,                 3.3986,                 2.3671,                0.95759,              0.0065647,              0.0065647,              0.0065647
                   1738,                0.84458,                 1.1168,                0.42478,                0.78884,                0.67036,                0.19198,                0.29293,                0.15247,                0.46771,                 0.1357,                0.19025,                0.07598,                 2.0786,                 3.3843,                 2.3702,                0.95843,              0.0065627,              0.0065627,              0.0065627
                   1739,                0.84212,                 1.1853,                 0.4247,                0.78918,                0.67123,                0.18967,                0.29279,                 0.1527,                0.46647,                 0.1328,                0.19078,                0.07848,                 2.0779,                 3.3859,                 2.3722,                0.95691,              0.0065607,              0.0065607,              0.0065607
                   1740,                0.83934,                 1.1147,                0.41898,                0.79164,                0.67304,                0.19121,                 0.2947,                0.15274,                0.47383,                 0.1357,                0.18992,                0.07636,                 2.0781,                 3.3732,                 2.3615,                0.95772,              0.0065588,              0.0065588,              0.0065588
                   1741,                0.83111,                 1.1346,                 0.4224,                0.79148,                0.67207,                0.19044,                0.29441,                0.15368,                0.47013,                0.13338,                 0.1867,                0.07557,                  2.078,                 3.3585,                 2.3504,                0.95569,              0.0065568,              0.0065568,              0.0065568
                   1742,                0.88435,                 1.2229,                0.43708,                 0.7879,                0.67407,                0.19044,                0.28665,                0.15185,                0.47941,                0.13562,                0.18421,                0.07493,                 2.0816,                 3.3619,                 2.3732,                0.95685,              0.0065548,              0.0065548,              0.0065548
                   1743,                0.88166,                 1.1688,                0.43206,                0.78466,                0.67903,                 0.1941,                0.28945,                0.15168,                 0.4761,                0.13647,                0.18247,                0.07206,                   2.07,                 3.3388,                 2.3545,                0.95856,              0.0065528,              0.0065528,              0.0065528
                   1744,                0.88632,                 1.1416,                 0.4314,                0.79053,                0.68912,                0.19815,                0.28972,                0.15045,                0.47463,                0.13801,                0.18268,                0.07114,                 2.0689,                 3.3333,                 2.3548,                0.96081,              0.0065508,              0.0065508,              0.0065508
                   1745,                0.90941,                 1.1954,                0.44315,                 0.7849,                0.69332,                0.19969,                0.29103,                0.14988,                0.47398,                0.13724,                0.18052,                0.07001,                 2.0659,                 3.3468,                 2.3354,                0.95935,              0.0065489,              0.0065489,              0.0065489
                   1746,                 0.8555,                 1.1797,                0.42867,                0.78672,                0.69799,                0.19738,                0.28969,                0.14994,                0.47412,                 0.1357,                0.18258,                0.07252,                 2.0724,                 3.3641,                  2.351,                0.95751,              0.0065469,              0.0065469,              0.0065469
                   1747,                0.86885,                 1.1671,                  0.429,                0.78759,                0.69718,                0.19815,                0.28815,                  0.151,                 0.4829,                0.13878,                0.18418,                0.07295,                 2.0602,                 3.3327,                 2.3417,                0.95554,              0.0065449,              0.0065449,              0.0065449
                   1748,                0.86264,                 1.1665,                0.42582,                0.78719,                0.68667,                0.19431,                0.29002,                0.15098,                 0.4822,                0.13714,                0.18254,                0.07192,                 2.0623,                 3.3279,                 2.3357,                0.95748,              0.0065429,              0.0065429,              0.0065429
                   1749,                0.87354,                 1.0808,                0.43105,                0.78786,                0.69353,                0.19892,                 0.2942,                0.15189,                0.48029,                0.13801,                0.18392,                0.07157,                 2.0578,                 3.3255,                 2.3463,                0.95663,              0.0065409,              0.0065409,              0.0065409
                   1750,                0.87505,                  1.167,                0.42886,                0.79398,                0.69775,                0.19935,                0.29526,                0.15204,                0.48726,                0.13921,                0.18588,                0.07297,                  2.062,                 3.3314,                 2.3269,                0.95757,               0.006539,               0.006539,               0.006539
                   1751,                0.90649,                 1.1435,                0.43556,                 0.7863,                0.68651,                0.19892,                0.29131,                0.15207,                0.50025,                0.14495,                0.19153,                0.07463,                 2.0648,                 3.3468,                 2.2969,                0.95488,               0.006537,               0.006537,               0.006537
                   1752,                0.86426,                 1.1528,                0.42879,                 0.7916,                0.69657,                0.20001,                0.29123,                0.15156,                0.50936,                0.14495,                0.18836,                0.07518,                 2.0557,                 3.3342,                 2.2531,                0.95222,               0.006535,               0.006535,               0.006535
                   1753,                0.83247,                 1.1323,                0.42112,                 0.7939,                0.70213,                0.20509,                0.29899,                0.15236,                0.49785,                0.14264,                0.18751,                0.07521,                 2.0697,                  3.362,                  2.249,                0.95412,               0.006533,               0.006533,               0.006533
                   1754,                0.85719,                 1.1616,                0.42657,                0.78903,                 0.6923,                0.20509,                0.29561,                0.15113,                0.47926,                 0.1405,                0.18065,                0.07155,                 2.0727,                 3.3516,                  2.218,                0.95131,               0.006531,               0.006531,               0.006531
                   1755,                0.88537,                 1.1838,                0.43355,                0.78766,                0.66424,                0.20355,                0.28986,                0.15038,                0.47273,                 0.1424,                0.17835,                0.07174,                 2.0838,                 3.3644,                 2.2209,                0.95477,              0.0065291,              0.0065291,              0.0065291
                   1756,                 0.8589,                 1.1818,                0.42659,                0.78807,                0.64119,                0.20391,                0.28482,                0.14834,                0.46685,                0.14572,                0.17875,                0.07116,                 2.0773,                 3.3708,                 2.2134,                0.95326,              0.0065271,              0.0065271,              0.0065271
                   1757,                0.84416,                 1.1362,                0.42243,                0.79242,                0.63822,                0.20046,                0.28433,                0.14792,                0.47492,                0.14726,                0.18151,                0.07237,                 2.0732,                  3.366,                 2.2256,                0.95409,              0.0065251,              0.0065251,              0.0065251
                   1758,                0.82903,                 1.0983,                0.41358,                0.79317,                0.65192,                0.19661,                0.28702,                0.14947,                0.47588,                0.14281,                0.18473,                0.07209,                 2.0678,                 3.3712,                 2.2484,                 0.9529,              0.0065231,              0.0065231,              0.0065231
                   1759,                0.83741,                 1.1301,                0.42163,                0.79341,                0.64646,                0.19661,                 0.2852,                0.14964,                0.47719,                0.14418,                0.18728,                0.07191,                 2.0753,                 3.3584,                 2.2578,                0.95258,              0.0065211,              0.0065211,              0.0065211
                   1760,                0.86019,                 1.1337,                0.42376,                0.78822,                0.64778,                0.19738,                0.28457,                0.14728,                0.45665,                0.13801,                0.18091,                0.07044,                 2.0795,                 3.3577,                 2.2793,                 0.9527,              0.0065192,              0.0065192,              0.0065192
                   1761,                0.92454,                 1.1545,                0.44651,                0.78722,                0.64876,                0.19738,                0.28319,                0.14581,                0.45925,                0.13801,                0.17893,                0.06967,                 2.0819,                 3.3726,                 2.2724,                0.95387,              0.0065172,              0.0065172,              0.0065172
                   1762,                0.88205,                 1.1897,                 0.4345,                0.78512,                0.65058,                0.19352,                0.27643,                0.14346,                0.45618,                 0.1357,                0.17595,                0.06819,                 2.0901,                  3.386,                  2.291,                0.95346,              0.0065152,              0.0065152,              0.0065152
                   1763,                0.86437,                 1.1373,                0.42607,                0.78849,                0.66123,                0.19275,                0.27664,                0.14275,                0.45051,                0.13416,                0.17675,                0.06868,                 2.0843,                 3.3835,                 2.2925,                0.95215,              0.0065132,              0.0065132,              0.0065132
                   1764,                0.86618,                 1.1616,                0.42964,                0.78759,                0.66658,                0.19121,                0.28041,                0.14363,                0.46704,                 0.1357,                0.18172,                0.07054,                 2.0918,                 3.3886,                 2.3206,                0.95277,              0.0065112,              0.0065112,              0.0065112
                   1765,                0.84574,                 1.1008,                0.41989,                0.78817,                0.66319,                0.19129,                0.27911,                0.14316,                  0.466,                0.13801,                0.18154,                0.07192,                 2.0985,                 3.3698,                  2.334,                0.95307,              0.0065093,              0.0065093,              0.0065093
                   1766,                0.84355,                 1.1123,                0.41936,                0.78974,                0.68499,                0.19429,                0.28569,                0.14513,                0.48231,                0.14032,                0.18426,                0.07211,                 2.1064,                 3.3554,                 2.3594,                 0.9572,              0.0065073,              0.0065073,              0.0065073
                   1767,                0.83726,                 1.1515,                0.42115,                0.79197,                0.68308,                0.19352,                0.28713,                0.14824,                0.48599,                0.14032,                0.19115,                0.07532,                 2.1107,                 3.3853,                 2.3802,                0.96194,              0.0065053,              0.0065053,              0.0065053
                   1768,                0.87265,                 1.1349,                0.42587,                0.79103,                0.67562,                0.19121,                0.29143,                0.15101,                0.48655,                0.14109,                0.19298,                0.07882,                 2.0977,                 3.3918,                  2.348,                0.96159,              0.0065033,              0.0065033,              0.0065033
                   1769,                0.88719,                 1.1631,                0.43874,                0.78662,                0.66921,                0.19044,                0.29178,                0.15311,                0.49208,                0.14109,                0.19221,                0.07771,                 2.0815,                 3.3845,                 2.3206,                0.96033,              0.0065013,              0.0065013,              0.0065013
                   1770,                0.88851,                 1.1719,                0.43321,                0.78737,                0.68033,                0.19526,                0.29257,                0.15311,                0.49146,                0.14187,                0.18956,                0.07722,                 2.0674,                 3.4319,                 2.3131,                0.95328,              0.0064994,              0.0064994,              0.0064994
                   1771,                0.87425,                 1.1656,                0.42876,                0.78593,                0.69104,                0.19661,                 0.2953,                0.15287,                0.49632,                0.14283,                0.19402,                0.07891,                 2.0667,                 3.4465,                 2.3089,                0.95523,              0.0064974,              0.0064974,              0.0064974
                   1772,                0.88494,                 1.2458,                0.43638,                0.78881,                0.68652,                0.19892,                0.29495,                0.15083,                 0.4899,                0.14418,                0.19655,                 0.0787,                 2.0745,                 3.4311,                 2.3168,                0.96453,              0.0064954,              0.0064954,              0.0064954
                   1773,                0.88127,                 1.1288,                0.43211,                0.78579,                0.67468,                0.19738,                0.29204,                0.14997,                 0.4788,                0.14341,                0.19248,                0.07666,                 2.0739,                 3.4211,                  2.322,                0.96476,              0.0064934,              0.0064934,              0.0064934
                   1774,                0.85832,                 1.1068,                0.42343,                0.78829,                0.65986,                0.19507,                0.28814,                0.14897,                0.48882,                0.14524,                0.19414,                0.07871,                 2.0747,                  3.381,                 2.3112,                 0.9642,              0.0064914,              0.0064914,              0.0064914
                   1775,                0.87482,                  1.122,                0.42515,                0.79028,                  0.661,                0.19844,                 0.2899,                0.15041,                0.48455,                0.14649,                0.19514,                0.07832,                 2.0755,                 3.3708,                 2.3204,                0.96428,              0.0064895,              0.0064895,              0.0064895
                   1776,                 0.9093,                 1.1518,                0.44314,                0.78831,                0.65026,                0.19661,                0.28802,                0.14981,                 0.4847,                0.14726,                0.19548,                0.07955,                 2.0859,                 3.3456,                   2.33,                0.96254,              0.0064875,              0.0064875,              0.0064875
                   1777,                0.92225,                 1.1875,                0.45039,                0.78657,                0.65423,                0.19694,                0.29249,                0.15015,                0.48391,                0.14676,                0.19657,                0.07922,                 2.0928,                 3.3349,                 2.3468,                0.95957,              0.0064855,              0.0064855,              0.0064855
                   1778,                0.83924,                 1.1672,                0.42336,                0.79134,                0.67958,                0.19738,                0.29732,                0.15238,                0.50007,                0.14808,                0.19974,                 0.0798,                 2.0751,                 3.3114,                 2.3507,                0.95492,              0.0064835,              0.0064835,              0.0064835
                   1779,                0.86792,                 1.1312,                0.42863,                0.78986,                0.69374,                0.19584,                 0.2963,                 0.1547,                0.51276,                0.14803,                0.19967,                0.08184,                 2.0729,                 3.3699,                   2.33,                0.95339,              0.0064815,              0.0064815,              0.0064815
                   1780,                0.86863,                 1.1433,                0.43149,                0.79743,                 0.6999,                0.19661,                0.29861,                0.15494,                0.51049,                0.14726,                0.20031,                0.08203,                 2.0726,                 3.3665,                 2.3387,                0.95347,              0.0064796,              0.0064796,              0.0064796
                   1781,                0.86166,                 1.1393,                0.42789,                0.79513,                0.69024,                0.19661,                0.29796,                0.15415,                0.51179,                 0.1471,                0.20076,                0.08139,                 2.0715,                 3.3659,                 2.3285,                0.95004,              0.0064776,              0.0064776,              0.0064776
                   1782,                0.86617,                 1.1365,                0.42283,                0.78463,                0.67181,                0.19661,                0.29792,                0.15318,                0.49355,                0.14649,                0.20113,                0.08285,                 2.0719,                 3.3631,                  2.298,                0.95171,              0.0064756,              0.0064756,              0.0064756
                   1783,                0.86286,                 1.1141,                0.42992,                 0.7912,                0.65886,                0.19584,                0.29662,                0.15347,                0.47658,                0.14264,                0.19561,                0.07847,                 2.0796,                 3.4083,                 2.3046,                 0.9585,              0.0064736,              0.0064736,              0.0064736
                   1784,                0.84714,                 1.1299,                0.42004,                0.78594,                0.65382,                0.19815,                0.29684,                0.15489,                 0.4726,                0.14341,                0.19619,                0.07881,                 2.0762,                 3.4236,                 2.2932,                0.96487,              0.0064716,              0.0064716,              0.0064716
                   1785,                0.86739,                 1.1182,                0.42689,                0.78789,                0.64805,                0.19892,                0.29771,                0.15485,                0.46946,                0.14418,                0.19647,                0.07956,                 2.0713,                  3.446,                 2.2743,                0.96579,              0.0064697,              0.0064697,              0.0064697
                   1786,                0.89479,                 1.1718,                0.43225,                0.78722,                0.65505,                0.19912,                0.30202,                0.15543,                0.47363,                0.14341,                0.19464,                0.08084,                 2.0785,                 3.4594,                 2.2672,                0.97111,              0.0064677,              0.0064677,              0.0064677
                   1787,                0.82219,                 1.1112,                0.41295,                0.78535,                0.66009,                0.19892,                0.30122,                0.15485,                0.49169,                0.14649,                0.19502,                0.08157,                 2.0764,                 3.4876,                 2.2536,                0.96962,              0.0064657,              0.0064657,              0.0064657
                   1788,                0.88893,                 1.1752,                0.44024,                0.78899,                0.65767,                0.19892,                0.30283,                0.15529,                0.48612,                0.14495,                0.19834,                0.08184,                 2.0539,                 3.4579,                 2.2167,                0.95213,              0.0064637,              0.0064637,              0.0064637
                   1789,                0.88231,                 1.1496,                 0.4369,                0.78675,                0.65525,                0.20046,                0.30449,                0.15517,                  0.481,                0.14418,                0.19426,                0.07952,                 2.0555,                 3.4349,                 2.2309,                0.94801,              0.0064617,              0.0064617,              0.0064617
                   1790,                0.89063,                 1.1509,                0.43656,                0.79019,                0.65797,                0.20123,                0.30618,                0.15563,                0.47577,                0.14275,                 0.1942,                0.07919,                 2.0602,                 3.4149,                 2.2539,                0.94919,              0.0064598,              0.0064598,              0.0064598
                   1791,                0.85209,                 1.0954,                0.42315,                0.78995,                0.65471,                0.19892,                0.30673,                0.15681,                0.47176,                0.14264,                0.19345,                0.07754,                 2.0584,                 3.3748,                 2.2863,                0.94654,              0.0064578,              0.0064578,              0.0064578
                   1792,                0.87206,                 1.1384,                0.43022,                0.79115,                0.68023,                0.20046,                 0.3097,                0.15642,                 0.4827,                0.14187,                0.19502,                0.07678,                 2.0598,                  3.369,                 2.3201,                0.94889,              0.0064558,              0.0064558,              0.0064558
                   1793,                0.88842,                 1.1709,                0.43721,                0.78928,                0.67052,                0.19661,                0.30733,                0.15598,                0.48599,                0.14187,                0.19741,                0.07697,                 2.0576,                 3.3886,                 2.3367,                0.94733,              0.0064538,              0.0064538,              0.0064538
                   1794,                0.84213,                 1.1575,                 0.4158,                 0.7872,                0.66555,                0.19661,                0.30169,                0.15385,                0.49266,                0.14495,                0.20018,                0.07668,                 2.0717,                 3.3816,                 2.3648,                0.95276,              0.0064518,              0.0064518,              0.0064518
                   1795,                0.88515,                 1.1255,                0.43619,                0.78883,                0.67243,                0.19815,                 0.3003,                0.15209,                0.49713,                0.14649,                0.19788,                0.07495,                  2.066,                 3.3394,                 2.3472,                0.95482,              0.0064499,              0.0064499,              0.0064499
                   1796,                0.86544,                 1.1244,                0.42551,                0.78338,                0.67402,                0.20123,                 0.2981,                0.14989,                0.50472,                0.15035,                 0.1973,                0.07392,                 2.0682,                 3.3496,                 2.3329,                0.96066,              0.0064479,              0.0064479,              0.0064479
                   1797,                 0.8673,                 1.1215,                 0.4262,                0.79214,                0.68454,                0.20123,                0.29471,                0.14855,                0.51144,                0.15035,                0.20108,                0.07604,                 2.0668,                 3.3568,                 2.3353,                0.96178,              0.0064459,              0.0064459,              0.0064459
                   1798,                 0.8412,                 1.0773,                0.42124,                0.79099,                0.69126,                0.20046,                 0.2912,                 0.1473,                0.49867,                0.14803,                0.19912,                0.07442,                 2.0752,                 3.3753,                 2.3456,                0.95543,              0.0064439,              0.0064439,              0.0064439
                   1799,                0.83903,                 1.2083,                0.42192,                0.79348,                0.67561,                 0.1959,                0.28542,                0.14429,                0.48808,                0.14495,                0.18997,                0.06939,                 2.0905,                 3.3819,                 2.3383,                0.95991,              0.0064419,              0.0064419,              0.0064419
                   1800,                 0.8566,                 1.2249,                0.42599,                0.78781,                0.67268,                0.19738,                0.28215,                0.14461,                0.48965,                0.14495,                 0.1912,                0.07191,                 2.0894,                 3.3787,                 2.3206,                0.96625,                0.00644,                0.00644,                0.00644
                   1801,                0.85489,                 1.1478,                0.42609,                0.78881,                0.67111,                0.19584,                0.28159,                0.14497,                0.48419,                0.14548,                0.19225,                0.07297,                 2.0926,                 3.3814,                 2.3238,                0.96456,               0.006438,               0.006438,               0.006438
                   1802,                0.83043,                 1.0499,                0.41344,                0.78802,                0.66307,                0.19507,                0.28785,                 0.1494,                0.47457,                0.14137,                0.19018,                0.07179,                 2.0834,                 3.3823,                 2.3097,                0.96418,               0.006436,               0.006436,               0.006436
                   1803,                0.86125,                 1.1316,                0.42679,                0.78902,                0.66954,                0.19058,                0.29125,                0.15131,                0.47072,                0.13783,                0.19125,                0.07277,                 2.0833,                 3.3717,                 2.3338,                0.96839,               0.006434,               0.006434,               0.006434
                   1804,                0.84593,                 1.1394,                0.42486,                0.78675,                0.66678,                0.19044,                0.29149,                0.15015,                0.47029,                 0.1357,                0.18969,                0.07379,                 2.0776,                 3.3686,                 2.3005,                0.97124,               0.006432,               0.006432,               0.006432
                   1805,                0.83993,                 1.1592,                0.41914,                0.79035,                0.67033,                0.19121,                0.29211,                0.15163,                0.47739,                0.13724,                0.19123,                0.07445,                  2.066,                  3.376,                   2.28,                0.97148,              0.0064301,              0.0064301,              0.0064301
                   1806,                0.87674,                 1.1348,                0.43716,                0.79043,                0.66707,                0.19352,                 0.2926,                0.15265,                0.47348,                0.13878,                0.19122,                0.07458,                 2.0602,                 3.3692,                 2.2636,                0.98043,              0.0064281,              0.0064281,              0.0064281
                   1807,                0.83057,                 1.2208,                0.41949,                0.79148,                0.67289,                0.19507,                0.29547,                0.15311,                 0.4757,                0.13851,                0.19001,                0.07438,                  2.056,                 3.3512,                 2.2496,                0.96208,              0.0064261,              0.0064261,              0.0064261
                   1808,                0.88327,                  1.142,                0.43095,                0.78887,                0.65943,                0.19429,                0.29512,                0.15236,                0.47887,                0.14109,                0.19105,                0.07583,                 2.0464,                 3.3307,                 2.2128,                0.96858,              0.0064241,              0.0064241,              0.0064241
                   1809,                0.87172,                 1.1256,                0.43556,                0.79009,                0.65044,                0.19511,                0.29479,                0.15272,                 0.4808,                0.14423,                0.19387,                0.07641,                 2.0472,                 3.3237,                 2.1953,                0.96679,              0.0064221,              0.0064221,              0.0064221
                   1810,                0.89374,                 1.2052,                0.43123,                 0.7905,                0.65702,                0.19892,                0.29337,                0.15014,                0.48632,                0.14649,                0.18958,                0.07416,                 2.0476,                 3.3523,                 2.1662,                0.96522,              0.0064202,              0.0064202,              0.0064202
                   1811,                 0.8869,                 1.1388,                 0.4351,                0.78774,                 0.6628,                0.19969,                0.28915,                0.14683,                0.48459,                0.14643,                0.18558,                0.07198,                 2.0709,                 3.3382,                 2.1957,                0.96386,              0.0064182,              0.0064182,              0.0064182
                   1812,                0.85912,                 1.1548,                0.42541,                0.79167,                0.66222,                0.19969,                0.28733,                0.14487,                0.48359,                0.14649,                 0.1838,                0.07123,                 2.0712,                 3.3158,                 2.2231,                0.96491,              0.0064162,              0.0064162,              0.0064162
                   1813,                0.88969,                 1.1797,                0.43502,                0.78823,                0.66952,                0.20046,                0.28685,                0.14599,                0.48633,                0.14803,                0.18488,                0.07185,                 2.0677,                 3.3083,                 2.2317,                0.96488,              0.0064142,              0.0064142,              0.0064142
                   1814,                 0.8684,                  1.165,                 0.4304,                0.78649,                0.68328,                0.19892,                0.29192,                0.14786,                 0.5072,                 0.1488,                0.19267,                0.07534,                 2.0621,                  3.296,                 2.2441,                0.95728,              0.0064122,              0.0064122,              0.0064122
                   1815,                0.85645,                 1.1274,                0.42216,                0.78903,                0.68125,                0.19892,                0.29243,                0.15015,                0.51407,                0.15112,                0.19802,                0.07742,                  2.063,                  3.312,                  2.267,                0.96085,              0.0064103,              0.0064103,              0.0064103
                   1816,                0.85542,                 1.1634,                0.42565,                0.79522,                0.67707,                0.20046,                0.29281,                0.14962,                0.50481,                0.15012,                0.19692,                0.07911,                 2.0714,                 3.3132,                 2.2652,                0.95591,              0.0064083,              0.0064083,              0.0064083
                   1817,                 0.8689,                 1.1732,                 0.4288,                0.78932,                 0.6691,                0.19661,                0.29124,                0.15042,                0.50515,                 0.1488,                0.19893,                0.07917,                 2.0717,                  3.333,                 2.2573,                0.95442,              0.0064063,              0.0064063,              0.0064063
                   1818,                0.80592,                 1.0828,                0.41308,                0.78856,                0.66337,                0.19296,                0.28984,                0.15133,                 0.5027,                0.14649,                0.19995,                0.08022,                 2.0718,                 3.3388,                 2.2338,                0.95221,              0.0064043,              0.0064043,              0.0064043
                   1819,                0.88212,                 1.1053,                0.43124,                0.78659,                0.66932,                0.19351,                0.29301,                0.15192,                0.52265,                0.15111,                0.20266,                0.08002,                 2.0794,                 3.3581,                 2.2222,                0.95479,              0.0064023,              0.0064023,              0.0064023
                   1820,                0.84395,                   1.12,                0.42355,                0.78847,                0.67016,                0.19582,                0.29188,                0.15011,                0.52292,                0.15497,                 0.2045,                0.07917,                 2.0736,                 3.3367,                 2.2286,                0.95803,              0.0064004,              0.0064004,              0.0064004
                   1821,                0.82892,                 1.0852,                0.41403,                0.78487,                0.67719,                0.19409,                0.29233,                 0.1499,                0.52172,                0.15112,                0.20271,                0.07915,                 2.0696,                  3.345,                 2.2437,                0.96256,              0.0063984,              0.0063984,              0.0063984
                   1822,                0.83365,                 1.1152,                0.41468,                 0.7849,                0.67637,                 0.1889,                 0.2912,                0.15306,                0.52552,                0.14803,                 0.2081,                0.08281,                 2.0522,                 3.3564,                  2.279,                0.95948,              0.0063964,              0.0063964,              0.0063964
                   1823,                0.84732,                 1.1132,                0.41936,                0.78784,                0.69516,                 0.1889,                0.29473,                0.15506,                0.52813,                0.14495,                 0.2103,                0.08358,                  2.037,                 3.3772,                 2.3075,                 0.9561,              0.0063944,              0.0063944,              0.0063944
