                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    414,                 1.3452,                 1.8881,                0.70128,                0.83473,                0.44202,                 0.1643,                0.18726,                 0.0844,                0.25021,                0.10871,                0.09946,                0.03331,                 2.5366,                 3.4057,                 2.1927,                 1.0357,              0.0091842,              0.0091842,              0.0091842
                    415,                 1.3412,                 1.9003,                0.69502,                0.83289,                0.47002,                0.17271,                0.19628,                0.08679,                0.31296,                0.11951,                0.11347,                0.03688,                  2.494,                 3.4375,                 2.2489,                 1.0375,              0.0091823,              0.0091823,              0.0091823
                    416,                 1.3491,                 1.9907,                    0.7,                0.83289,                0.45713,                  0.165,                0.19376,                0.08695,                0.29913,                0.11334,                0.11358,                0.03755,                 2.5068,                 3.3948,                 2.3112,                 1.0311,              0.0091803,              0.0091803,              0.0091803
                    417,                 1.3419,                 1.9116,                0.69756,                0.83831,                0.48671,                0.16268,                0.18961,                0.08503,                0.32966,                0.11103,                 0.1098,                0.03598,                 2.5072,                 3.3757,                 2.3166,                 1.0316,              0.0091783,              0.0091783,              0.0091783
                    418,                 1.3794,                 1.9155,                0.71756,                0.82852,                0.47453,                0.15574,                0.18264,                0.08257,                0.33484,                0.11642,                0.11404,                0.03701,                 2.5095,                 3.3668,                 2.3408,                 1.0322,              0.0091763,              0.0091763,              0.0091763
                    419,                 1.3796,                 1.8704,                0.70007,                0.83407,                 0.5818,                0.14418,                0.18211,                0.08299,                0.30956,                0.10486,                0.10588,                0.03457,                 2.5232,                 3.3963,                 2.3508,                 1.0285,              0.0091743,              0.0091743,              0.0091743
                    420,                 1.3075,                 1.9111,                0.68478,                0.83322,                 0.5776,                0.15266,                0.18547,                0.08703,                0.39194,                0.11103,                0.11756,                0.03713,                 2.4977,                 3.3952,                 2.3133,                 1.0256,              0.0091724,              0.0091724,              0.0091724
                    421,                 1.3692,                   1.93,                0.70143,                0.82959,                0.50946,                0.16191,                0.18709,                0.08619,                 0.3734,                0.10794,                 0.1124,                0.03426,                 2.4982,                 3.3653,                 2.3101,                 1.0213,              0.0091704,              0.0091704,              0.0091704
                    422,                 1.3322,                 1.8837,                0.69628,                0.84407,                0.53477,                0.15729,                0.18897,                 0.0874,                 0.3924,                0.11565,                0.11639,                 0.0374,                 2.4777,                 3.3476,                  2.255,                 1.0212,              0.0091684,              0.0091684,              0.0091684
                    423,                 1.3528,                 1.8461,                0.69031,                 0.8311,                 0.4936,                0.16191,                0.18244,                0.08089,                0.36961,                0.12028,                0.12068,                0.03748,                 2.4812,                 3.3699,                 2.2401,                 1.0182,              0.0091664,              0.0091664,              0.0091664
                    424,                 1.3597,                 1.9671,                0.70019,                0.83442,                0.43454,                0.16808,                0.17881,                0.07922,                0.30375,                 0.1249,                0.12099,                0.03522,                 2.5436,                 3.4037,                 2.2047,                 1.0284,              0.0091644,              0.0091644,              0.0091644
                    425,                 1.4019,                 1.8749,                0.71487,                 0.8293,                0.47366,                0.16423,                0.18058,                0.07844,                0.31052,                0.12105,                0.11774,                0.03647,                 2.5578,                 3.4375,                 2.1778,                 1.0366,              0.0091625,              0.0091625,              0.0091625
                    426,                 1.3194,                  1.891,                0.68731,                0.84059,                0.44968,                0.17514,                0.19044,                0.08613,                  0.365,                0.13261,                0.13944,                  0.044,                 2.4697,                 3.3018,                 2.1551,                 1.0154,              0.0091605,              0.0091605,              0.0091605
                    427,                 1.3023,                 1.8865,                0.68881,                0.83495,                0.46453,                0.17116,                0.19495,                0.08698,                0.36816,                0.13261,                0.13787,                0.04308,                 2.5065,                  3.347,                 2.1799,                 1.0142,              0.0091585,              0.0091585,              0.0091585
                    428,                 1.3257,                  1.883,                0.68677,                0.83245,                 0.4585,                0.17887,                0.20403,                0.09215,                0.33203,                0.12567,                0.13276,                0.04274,                  2.429,                 3.2216,                 2.2157,                 1.0084,              0.0091565,              0.0091565,              0.0091565
                    429,                 1.3141,                 1.8729,                0.68554,                0.82915,                0.49747,                0.17502,                 0.2058,                0.09314,                0.42136,                0.11411,                0.13091,                0.04114,                 2.4291,                 3.2203,                 2.2107,                 1.0039,              0.0091545,              0.0091545,              0.0091545
                    430,                 1.3613,                 1.8669,                0.70243,                0.83359,                0.44575,                0.18119,                0.19615,                0.08925,                0.45535,                0.11025,                0.12192,                0.03861,                 2.4224,                 3.2013,                 2.2287,                 1.0005,              0.0091526,              0.0091526,              0.0091526
                    431,                 1.3574,                 1.9607,                0.71068,                0.83993,                0.46243,                0.16515,                 0.1858,                0.08409,                0.31971,                0.10871,                0.10808,                0.03413,                  2.467,                 3.3167,                 2.2511,                 1.0069,              0.0091506,              0.0091506,              0.0091506
                    432,                 1.3478,                 1.9213,                0.69184,                0.83762,                0.49399,                0.15652,                0.17686,                0.08107,                0.29194,                0.11488,                0.10698,                 0.0319,                 2.4989,                 3.4408,                 2.2728,                  1.019,              0.0091486,              0.0091486,              0.0091486
                    433,                 1.3693,                  1.893,                0.69801,                0.83335,                0.53404,                0.15729,                0.17771,                0.08063,                0.35993,                0.11411,                0.11018,                0.03177,                 2.5261,                 3.3993,                 2.3073,                 1.0247,              0.0091466,              0.0091466,              0.0091466
                    434,                 1.3768,                 1.8829,                0.70362,                0.83578,                0.57667,                 0.1596,                0.18475,                0.08186,                0.38496,                0.11642,                0.12096,                0.03578,                 2.5269,                 3.3389,                  2.346,                 1.0283,              0.0091446,              0.0091446,              0.0091446
                    435,                 1.3436,                 1.9313,                0.70335,                0.83716,                0.58583,                 0.1596,                0.18728,                0.08611,                0.38521,                0.11565,                 0.1241,                0.03745,                 2.4968,                 3.3474,                 2.3279,                  1.029,              0.0091427,              0.0091427,              0.0091427
                    436,                  1.371,                 1.8943,                0.70449,                0.83273,                0.55342,                0.16114,                0.19179,                 0.0834,                 0.3846,                0.11488,                0.12723,                0.03711,                 2.5331,                 3.3342,                 2.3184,                  1.027,              0.0091407,              0.0091407,              0.0091407
                    437,                  1.325,                 1.8069,                0.68871,                0.84038,                0.56269,                0.16469,                0.20009,                0.09184,                  0.366,                0.12567,                 0.1313,                0.04419,                 2.4554,                 3.2577,                  2.281,                 1.0186,              0.0091387,              0.0091387,              0.0091387
                    438,                  1.347,                 1.8432,                0.70521,                0.83285,                0.52093,                0.17348,                0.19796,                0.09102,                0.34223,                0.11874,                0.12565,                0.04119,                 2.4488,                  3.332,                 2.2389,                 1.0282,              0.0091367,              0.0091367,              0.0091367
                    439,                 1.2664,                 1.8381,                0.66198,                0.83373,                0.54378,                0.17461,                0.20162,                0.09092,                 0.3311,                0.12442,                0.12619,                0.03911,                 2.4278,                  3.353,                 2.2397,                 1.0263,              0.0091347,              0.0091347,              0.0091347
                    440,                 1.3465,                 1.9063,                0.69177,                0.83557,                0.49053,                0.17965,                0.20213,                0.09055,                0.33561,                0.11874,                0.12736,                0.04075,                 2.4205,                 3.2866,                 2.3067,                 1.0255,              0.0091328,              0.0091328,              0.0091328
                    441,                 1.3269,                 1.9116,                0.69003,                0.83046,                0.50733,                0.17039,                0.19869,                0.09212,                0.34663,                0.11642,                0.12216,                0.04076,                 2.4332,                  3.268,                 2.2909,                 1.0225,              0.0091308,              0.0091308,              0.0091308
                    442,                 1.3546,                 1.8984,                0.71483,                0.84354,                0.51871,                0.17039,                0.18987,                0.08892,                0.34268,                0.11334,                0.11298,                0.03853,                 2.4673,                 3.2867,                  2.285,                 1.0174,              0.0091288,              0.0091288,              0.0091288
                    443,                 1.3599,                 1.8452,                0.70861,                 0.8274,                0.47913,                0.16596,                0.17998,                0.07973,                0.31571,                0.11257,                0.10949,                0.03421,                 2.5553,                  3.389,                 2.2933,                  1.029,              0.0091268,              0.0091268,              0.0091268
                    444,                 1.3595,                 1.9166,                 0.7082,                0.83039,                0.49273,                0.16423,                0.17654,                0.07923,                0.32422,                0.11488,                0.10465,                0.03232,                 2.5865,                 3.3943,                 2.2939,                 1.0471,              0.0091248,              0.0091248,              0.0091248
                    445,                 1.3317,                 1.8672,                0.68734,                0.83157,                0.50199,                0.16885,                0.18561,                0.08239,                 0.3655,                0.11334,                0.10993,                0.03532,                 2.5558,                 3.4006,                 2.3342,                 1.0438,              0.0091229,              0.0091229,              0.0091229
                    446,                 1.3203,                 1.9231,                0.69213,                0.83125,                0.48334,                0.17194,                0.19359,                 0.0877,                0.34577,                0.11642,                 0.1158,                0.03752,                 2.4913,                 3.3223,                 2.2365,                 1.0334,              0.0091209,              0.0091209,              0.0091209
                    447,                 1.3536,                 1.8162,                0.68843,                0.83165,                0.48997,                0.17116,                0.19506,                0.08428,                0.34127,                0.11719,                0.11507,                0.04039,                 2.5294,                 3.3008,                 2.1915,                 1.0421,              0.0091189,              0.0091189,              0.0091189
                    448,                 1.4061,                 1.8922,                0.71637,                0.83352,                0.47808,                  0.165,                0.18866,                0.08199,                0.36924,                0.11488,                0.11723,                 0.0378,                 2.5802,                 3.3844,                 2.1874,                 1.0437,              0.0091169,              0.0091169,              0.0091169
                    449,                 1.3763,                 1.8347,                0.70391,                0.82825,                0.48095,                0.16268,                0.18539,                 0.0836,                0.35897,                0.11025,                0.11409,                0.03722,                 2.5711,                 3.3638,                 2.2532,                 1.0433,              0.0091149,              0.0091149,              0.0091149
                    450,                 1.2934,                 1.8229,                0.67043,                0.82567,                0.45223,                0.16577,                0.18397,                0.07911,                0.32151,                0.11257,                0.11268,                0.03876,                 2.5657,                 3.4354,                 2.2861,                 1.0415,               0.009113,               0.009113,               0.009113
                    451,                 1.2868,                 1.8494,                0.66185,                0.84066,                0.45468,                0.17039,                0.18479,                0.07882,                0.33162,                0.11488,                0.11261,                0.03696,                 2.5438,                 3.4229,                 2.3087,                  1.029,               0.009111,               0.009111,               0.009111
                    452,                   1.31,                 1.8552,                0.67928,                0.82696,                0.45216,                0.17656,                 0.1926,                0.08392,                0.36004,                0.11488,                0.11708,                0.03756,                 2.5051,                 3.3621,                  2.207,                 1.0128,               0.009109,               0.009109,               0.009109
                    453,                 1.3106,                 1.9276,                0.68308,                 0.8332,                0.47078,                0.17502,                0.19447,                0.08609,                0.36184,                0.12336,                0.12574,                0.04163,                  2.487,                 3.2384,                 2.1874,                 1.0124,               0.009107,               0.009107,               0.009107
                    454,                 1.3192,                  1.836,                0.68683,                0.82961,                 0.4759,                0.17425,                 0.1913,                0.08403,                0.33571,                0.11951,                0.11612,                0.03854,                 2.5014,                 3.3169,                 2.2255,                 1.0199,               0.009105,               0.009105,               0.009105
                    455,                 1.2808,                 1.9505,                0.67953,                0.83136,                0.49704,                0.16808,                0.19597,                0.08687,                0.39969,                0.11334,                0.12333,                0.03549,                 2.4874,                 3.3709,                 2.1818,                 1.0167,              0.0091031,              0.0091031,              0.0091031
                    456,                 1.3609,                 1.8962,                0.70221,                0.82443,                0.42883,                0.17271,                0.19508,                0.08507,                0.28948,                0.12105,                0.11466,                0.03379,                 2.5066,                 3.3943,                 2.2253,                 1.0259,              0.0091011,              0.0091011,              0.0091011
                    457,                 1.3288,                 1.8312,                0.67923,                0.83444,                0.49428,                0.17656,                0.20048,                0.08818,                 0.3164,                0.12567,                0.11779,                0.03728,                 2.5014,                 3.3812,                 2.2497,                 1.0272,              0.0090991,              0.0090991,              0.0090991
                    458,                 1.2966,                 1.8537,                0.66416,                0.83042,                0.51786,                0.17579,                0.20795,                0.09208,                0.33586,                0.12336,                0.11577,                0.03894,                 2.4599,                 3.2999,                  2.242,                 1.0187,              0.0090971,              0.0090971,              0.0090971
                    459,                 1.3419,                 1.8821,                0.69728,                0.82744,                0.55491,                0.17425,                0.21057,                0.09245,                0.44203,                0.12413,                0.13142,                0.04172,                 2.4205,                 3.2671,                 2.2388,                 1.0239,              0.0090951,              0.0090951,              0.0090951
                    460,                 1.3376,                 1.8451,                0.68525,                0.83122,                 0.5374,                0.18504,                0.21215,                0.09371,                0.38879,                0.12028,                0.12289,                0.03958,                 2.4261,                 3.2183,                 2.2009,                 1.0201,              0.0090932,              0.0090932,              0.0090932
                    461,                 1.3154,                 1.8488,                 0.6951,                0.83388,                0.50328,                0.18581,                0.20714,                0.09056,                0.41093,                0.12048,                0.12435,                0.03908,                 2.4523,                 3.2123,                 2.2145,                 1.0246,              0.0090912,              0.0090912,              0.0090912
                    462,                 1.3247,                 1.8349,                0.68022,                0.83016,                0.49289,                0.17194,                0.19583,                0.08533,                0.34016,                0.11565,                0.11298,                0.03738,                 2.4816,                 3.2944,                 2.1955,                 1.0189,              0.0090892,              0.0090892,              0.0090892
                    463,                 1.3414,                 1.8687,                0.68391,                0.83114,                0.46102,                0.17194,                0.18879,                0.08466,                0.35016,                0.11796,                0.11153,                 0.0366,                 2.4838,                 3.3214,                 2.2003,                 1.0161,              0.0090872,              0.0090872,              0.0090872
                    464,                 1.3523,                 1.8663,                 0.6884,                0.83053,                0.49607,                0.17194,                0.19477,                0.08427,                0.36474,                0.11642,                0.11819,                0.03695,                  2.478,                 3.3369,                 2.2281,                  1.019,              0.0090852,              0.0090852,              0.0090852
                    465,                 1.2906,                 1.8645,                0.66551,                0.82837,                0.50577,                  0.165,                0.18625,                0.08318,                0.32786,                0.11488,                0.11346,                0.03688,                 2.4909,                 3.4337,                 2.2822,                 1.0234,              0.0090833,              0.0090833,              0.0090833
                    466,                 1.3319,                 1.8421,                0.68075,                0.82635,                0.49187,                0.17425,                0.20286,                0.08866,                0.31821,                0.11796,                0.11562,                0.03739,                 2.4576,                 3.3962,                 2.2104,                 1.0198,              0.0090813,              0.0090813,              0.0090813
                    467,                 1.3198,                 1.9374,                0.67434,                0.82969,                0.46316,                0.18273,                0.20674,                0.09176,                0.36253,                0.12259,                0.12112,                0.03859,                 2.4586,                 3.4476,                 2.1294,                 1.0187,              0.0090793,              0.0090793,              0.0090793
                    468,                 1.2793,                 1.7561,                0.65757,                 0.8257,                0.54817,                0.17502,                0.20255,                0.08773,                0.35015,                 0.1118,                0.11353,                0.03787,                  2.488,                  3.473,                  2.132,                 1.0284,              0.0090773,              0.0090773,              0.0090773
                    469,                 1.3656,                 1.8429,                0.69985,                0.82811,                0.49704,                0.18581,                0.20542,                0.08856,                0.33377,                0.11874,                0.11587,                0.03854,                 2.4715,                 3.4123,                 2.1507,                 1.0273,              0.0090753,              0.0090753,              0.0090753
                    470,                 1.3332,                 1.8996,                0.68146,                0.83513,                0.44121,                0.19352,                0.20494,                0.08677,                0.29818,                0.12336,                0.11514,                0.03706,                 2.4812,                 3.3473,                 2.1633,                 1.0357,              0.0090734,              0.0090734,              0.0090734
                    471,                 1.2813,                 1.8061,                0.66792,                0.83287,                0.50325,                0.18813,                0.21156,                0.09251,                0.34098,                0.12645,                0.11757,                 0.0411,                 2.4327,                 3.3021,                 2.2201,                 1.0314,              0.0090714,              0.0090714,              0.0090714
                    472,                 1.3416,                 1.8573,                0.68055,                0.82615,                0.47881,                0.18504,                 0.2045,                0.09197,                0.34153,                 0.1303,                0.12516,                0.04133,                  2.459,                 3.3029,                 2.2098,                 1.0282,              0.0090694,              0.0090694,              0.0090694
                    473,                 1.3139,                 1.8898,                 0.6846,                 0.8319,                0.47857,                 0.1835,                0.20152,                0.08924,                0.31551,                0.13724,                0.12444,                0.04129,                 2.4252,                 3.3363,                 2.1972,                 1.0231,              0.0090674,              0.0090674,              0.0090674
                    474,                 1.3151,                 1.8471,                0.66896,                0.83268,                0.48346,                0.17502,                0.19689,                0.09104,                0.33015,                0.13647,                0.12952,                0.04284,                 2.4366,                  3.301,                 2.2075,                  1.021,              0.0090654,              0.0090654,              0.0090654
                    475,                 1.2967,                 1.7793,                0.66473,                0.82565,                 0.5249,                0.17194,                0.19971,                0.09324,                0.36273,                0.13261,                0.12886,                0.04197,                 2.4221,                 3.2922,                 2.1862,                 1.0181,              0.0090635,              0.0090635,              0.0090635
                    476,                 1.3032,                 1.7833,                0.65852,                0.82615,                0.49936,                0.17965,                0.20016,                 0.0922,                 0.2906,                0.12799,                 0.1175,                0.03817,                 2.4447,                 3.2933,                 2.2497,                 1.0207,              0.0090615,              0.0090615,              0.0090615
                    477,                  1.342,                 1.8746,                0.69544,                0.83735,                0.51591,                0.17271,                0.18975,                0.08749,                0.29557,                0.12259,                0.11123,                0.03569,                 2.4603,                 3.3063,                   2.25,                 1.0209,              0.0090595,              0.0090595,              0.0090595
                    478,                 1.3345,                 1.8736,                0.68114,                0.82851,                0.49703,                0.16962,                0.19279,                 0.0906,                0.28914,                0.12953,                0.12046,                0.04213,                 2.4143,                  3.253,                 2.2856,                 1.0106,              0.0090575,              0.0090575,              0.0090575
                    479,                 1.2995,                 1.7807,                0.68571,                0.82495,                0.47149,                0.16654,                0.18976,                0.08865,                0.30629,                0.12259,                0.12286,                  0.041,                 2.4163,                 3.2628,                 2.3202,                 1.0089,              0.0090555,              0.0090555,              0.0090555
                    480,                 1.2567,                 1.7827,                 0.6566,                0.82543,                0.46098,                0.17116,                0.19333,                0.08646,                0.29116,                0.12182,                 0.1151,                0.03702,                 2.4362,                 3.3145,                 2.3388,                 1.0117,              0.0090536,              0.0090536,              0.0090536
                    481,                 1.2882,                 1.8133,                0.66114,                0.82968,                0.45753,                0.17656,                0.19441,                0.08869,                0.30148,                0.12279,                0.12266,                0.03913,                  2.429,                 3.3461,                 2.3141,                 1.0137,              0.0090516,              0.0090516,              0.0090516
                    482,                 1.2961,                 1.8034,                0.67506,                 0.8308,                0.45783,                0.18425,                0.20833,                0.09374,                0.30028,                0.12953,                0.12726,                 0.0429,                   2.41,                 3.3184,                 2.2636,                 1.0128,              0.0090496,              0.0090496,              0.0090496
                    483,                 1.3232,                 1.8308,                0.67797,                0.82544,                0.51895,                 0.1835,                0.21136,                0.09395,                0.37175,                0.14109,                0.13927,                0.04591,                 2.3991,                 3.3069,                 2.2647,                 1.0051,              0.0090476,              0.0090476,              0.0090476
                    484,                 1.2737,                 1.8179,                0.65778,                0.82614,                0.46749,                0.18581,                 0.2036,                0.08932,                0.34114,                0.13338,                0.12998,                0.04178,                 2.4344,                  3.344,                 2.2926,                 1.0147,              0.0090456,              0.0090456,              0.0090456
                    485,                 1.3682,                 1.7855,                0.69011,                0.82571,                 0.4987,                0.17579,                 0.2002,                0.09045,                0.35812,                0.12799,                0.12365,                0.04141,                 2.4333,                 3.3824,                 2.2844,                 1.0146,              0.0090437,              0.0090437,              0.0090437
                    486,                 1.3337,                 1.8375,                0.69188,                0.82592,                 0.5398,                  0.165,                0.19779,                0.09277,                0.33668,                0.12797,                0.12233,                0.03971,                  2.412,                 3.4264,                 2.2386,                 1.0209,              0.0090417,              0.0090417,              0.0090417
                    487,                  1.336,                 1.8481,                0.69229,                0.83035,                0.48126,                0.17348,                  0.194,                0.08919,                 0.3744,                0.11535,                0.11925,                0.03542,                 2.4327,                 3.4118,                 2.2647,                 1.0151,              0.0090397,              0.0090397,              0.0090397
                    488,                 1.3105,                 1.8397,                0.67007,                0.82253,                0.49258,                0.16962,                0.19748,                0.09051,                0.35781,                0.12259,                0.12336,                 0.0369,                 2.4604,                 3.4405,                  2.231,                  1.012,              0.0090377,              0.0090377,              0.0090377
                    489,                 1.2933,                 1.7569,                0.65708,                 0.8257,                0.51228,                0.17271,                0.20063,                0.09183,                0.37312,                0.11874,                0.12056,                0.03687,                 2.4484,                 3.4651,                 2.2421,                 1.0093,              0.0090357,              0.0090357,              0.0090357
                    490,                 1.2875,                  1.811,                0.66803,                0.82385,                0.47689,                0.17194,                0.19385,                0.08917,                0.33014,                 0.1249,                0.12262,                0.03917,                 2.4514,                 3.4291,                 2.3152,                 1.0084,              0.0090338,              0.0090338,              0.0090338
                    491,                 1.3183,                 1.8378,                0.68619,                0.82992,                0.49518,                0.17733,                0.20803,                0.09293,                0.39161,                0.13261,                0.13649,                0.04196,                 2.4115,                 3.4013,                 2.3498,                 1.0039,              0.0090318,              0.0090318,              0.0090318
                    492,                 1.2895,                   1.82,                 0.6579,                0.83625,                 0.5415,                0.17348,                0.20977,                0.09506,                0.37944,                0.11951,                 0.1271,                0.04509,                 2.3998,                 3.3291,                 2.3746,                 1.0074,              0.0090298,              0.0090298,              0.0090298
                    493,                 1.2673,                  1.774,                0.64869,                0.82637,                0.53041,                0.17656,                0.20737,                0.09439,                0.38092,                0.12028,                0.12599,                0.04295,                 2.3837,                  3.314,                 2.3394,                 1.0045,              0.0090278,              0.0090278,              0.0090278
                    494,                 1.2862,                  1.806,                0.66194,                 0.8274,                0.51789,                0.17348,                0.19874,                0.09306,                0.36303,                0.12567,                0.12933,                 0.0425,                 2.3968,                 3.3683,                 2.3514,                 1.0077,              0.0090258,              0.0090258,              0.0090258
                    495,                 1.2717,                  1.715,                0.65256,                0.82084,                0.50175,                0.17733,                0.20084,                0.08882,                0.35404,                0.12413,                 0.1255,                0.03971,                 2.4503,                 3.4296,                 2.3367,                 1.0166,              0.0090239,              0.0090239,              0.0090239
                    496,                 1.2618,                 1.7678,                0.64571,                0.82681,                0.50875,                0.18504,                0.20677,                0.09461,                0.36881,                0.12799,                 0.1258,                0.03801,                 2.4218,                  3.432,                 2.2993,                 1.0143,              0.0090219,              0.0090219,              0.0090219
                    497,                 1.2939,                 1.8241,                0.65894,                0.83298,                 0.5243,                 0.1781,                0.20527,                0.09212,                0.37239,                0.12876,                0.13322,                0.04075,                 2.4325,                 3.3819,                 2.2945,                 1.0209,              0.0090199,              0.0090199,              0.0090199
                    498,                 1.3121,                 1.8132,                0.66575,                0.82684,                0.48665,                0.18658,                0.21179,                0.09667,                 0.3789,                0.13493,                0.13371,                0.04193,                 2.4157,                  3.323,                 2.2281,                 1.0188,              0.0090179,              0.0090179,              0.0090179
                    499,                 1.2785,                 1.8827,                0.65638,                0.83533,                0.53803,                0.17656,                0.20662,                 0.0928,                0.37966,                0.12646,                0.12637,                 0.0396,                 2.4691,                 3.3406,                 2.2389,                 1.0229,              0.0090159,              0.0090159,              0.0090159
                    500,                 1.2214,                 1.7227,                0.63225,                0.82615,                0.52391,                0.17656,                0.20569,                0.09251,                0.38124,                0.12953,                0.13068,                0.04086,                 2.4521,                 3.3235,                 2.2921,                 1.0188,               0.009014,               0.009014,               0.009014
                    501,                 1.3157,                 1.7672,                0.67496,                0.82667,                0.48391,                0.18504,                0.20894,                0.09261,                0.33757,                0.13261,                0.12367,                0.03971,                 2.4453,                  3.373,                 2.2858,                 1.0185,               0.009012,               0.009012,               0.009012
                    502,                 1.2957,                 1.7891,                0.65562,                0.82377,                0.49554,                0.19011,                0.21021,                0.09257,                0.35774,                0.13724,                 0.1309,                0.04227,                 2.4477,                 3.3971,                 2.2927,                 1.0277,                0.00901,                0.00901,                0.00901
                    503,                 1.2945,                 1.8153,                0.67502,                 0.8278,                0.47764,                0.18042,                0.20482,                0.08964,                0.35692,                0.12336,                0.12502,                0.03731,                 2.4968,                 3.4257,                 2.2849,                 1.0361,               0.009008,               0.009008,               0.009008
                    504,                 1.2647,                 1.9331,                0.65827,                0.82411,                0.50229,                0.18119,                0.21245,                0.09285,                0.33565,                0.12722,                0.12839,                0.03904,                 2.4729,                 3.3239,                 2.2968,                  1.032,               0.009006,               0.009006,               0.009006
                    505,                 1.3151,                  1.852,                0.66935,                0.82926,                0.49463,                0.17733,                0.20522,                0.09122,                 0.3396,                0.12413,                0.12615,                0.04114,                 2.4622,                 3.3042,                 2.3227,                 1.0349,              0.0090041,              0.0090041,              0.0090041
                    506,                 1.2765,                 1.8025,                0.65113,                0.82839,                0.51107,                 0.1781,                0.20245,                0.09235,                0.37889,                0.12511,                0.12724,                0.04491,                 2.4533,                 3.3289,                  2.268,                   1.03,              0.0090021,              0.0090021,              0.0090021
                    507,                 1.2846,                  1.768,                0.65505,                0.82408,                0.49682,                0.17052,                0.19658,                0.08861,                0.35944,                 0.1249,                0.12856,                0.04538,                 2.4992,                 3.4257,                 2.3499,                 1.0315,              0.0090001,              0.0090001,              0.0090001
