                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    316,                 1.4823,                 2.0744,                 0.7772,                0.84539,                0.43675,                0.15652,                0.16292,                0.07414,                0.25265,                0.11874,                0.09827,                0.02896,                 2.5507,                 3.4835,                 2.0855,                 1.0522,              0.0093783,              0.0093783,              0.0093783
                    317,                 1.4465,                 2.0229,                0.76361,                0.84723,                0.42489,                0.17271,                0.17886,                 0.0831,                0.28931,                0.12567,                0.10935,                0.03296,                  2.487,                 3.3492,                 2.0173,                 1.0422,              0.0093763,              0.0093763,              0.0093763
                    318,                  1.504,                 2.0949,                0.79977,                0.85419,                0.45274,                0.17271,                0.17983,                0.07974,                0.32163,                0.11796,                0.10682,                0.03086,                 2.5388,                  3.327,                 1.9968,                 1.0444,              0.0093743,              0.0093743,              0.0093743
                    319,                 1.4791,                 2.0903,                0.78215,                0.85205,                0.46966,                0.16885,                0.17717,                0.08089,                0.35335,                0.12028,                0.11251,                0.03334,                 2.4934,                 3.3476,                 2.0458,                 1.0428,              0.0093723,              0.0093723,              0.0093723
                    320,                 1.4763,                 2.1006,                0.78457,                0.84959,                0.42029,                0.15883,                0.16624,                0.07341,                 0.2683,                0.11874,                0.10073,                0.02983,                 2.5769,                 3.4692,                 2.2647,                  1.049,              0.0093704,              0.0093704,              0.0093704
                    321,                 1.4068,                 2.0666,                0.76134,                0.85487,                0.44023,                0.15729,                0.16985,                0.07567,                0.29991,                0.11565,                0.10778,                0.03294,                 2.5645,                 3.3868,                 2.2762,                 1.0472,              0.0093684,              0.0093684,              0.0093684
                    322,                  1.441,                 2.0437,                 0.7628,                0.85367,                0.43943,                0.16862,                0.18342,                0.08263,                0.29847,                0.12413,                0.11473,                0.03712,                  2.494,                 3.2482,                 2.2003,                 1.0485,              0.0093664,              0.0093664,              0.0093664
                    323,                 1.4136,                 2.0586,                0.75973,                  0.853,                0.42369,                0.17194,                0.17887,                0.08017,                0.33793,                0.11719,                0.11124,                0.03584,                 2.5051,                 3.2698,                   2.15,                  1.043,              0.0093644,              0.0093644,              0.0093644
                    324,                   1.45,                 2.0493,                0.76938,                0.84973,                 0.4192,                0.16577,                0.17169,                0.07414,                0.26626,                0.11025,                0.09509,                0.02841,                 2.5748,                 3.3345,                 2.2195,                  1.048,              0.0093624,              0.0093624,              0.0093624
                    325,                 1.4137,                 2.0076,                0.75472,                0.85086,                0.44037,                0.16808,                0.17246,                0.07596,                0.27277,                0.11488,                0.09782,                 0.0283,                 2.5781,                 3.3304,                  2.245,                 1.0518,              0.0093605,              0.0093605,              0.0093605
